Test File,Test Case,Transaction Index,Instruction,Count,Type
worst_address_state_warm.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_address_state_warm[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-absent_target_True-opcode_STATICCALL],0,JUMP,1,opcode
worst_address_state_warm.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_address_state_warm[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-absent_target_False-opcode_BALANCE],0,PUSH1,4911,opcode
worst_address_state_warm.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_address_state_warm[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-absent_target_False-opcode_BALANCE],0,MLOAD,4909,opcode
worst_address_state_warm.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_address_state_warm[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-absent_target_False-opcode_BALANCE],0,BALANCE,4909,opcode
worst_address_state_warm.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_address_state_warm[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-absent_target_False-opcode_BALANCE],0,POP,4909,opcode
worst_address_state_warm.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_address_state_warm[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-absent_target_False-opcode_BALANCE],0,PUSH20,1,opcode
worst_address_state_warm.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_address_state_warm[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-absent_target_False-opcode_BALANCE],0,MSTORE,1,opcode
worst_address_state_warm.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_address_state_warm[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-absent_target_False-opcode_BALANCE],0,JUMPDEST,1,opcode
worst_address_state_warm.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_address_state_warm[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-absent_target_False-opcode_BALANCE],0,JUMP,1,opcode
worst_address_state_warm.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_address_state_warm[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-absent_target_False-opcode_CALLCODE],0,PUSH1,9206,opcode
worst_address_state_warm.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_address_state_warm[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-absent_target_False-opcode_CALLCODE],0,MLOAD,1534,opcode
worst_address_state_warm.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_address_state_warm[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-absent_target_False-opcode_CALLCODE],0,GAS,1534,opcode
worst_address_state_warm.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_address_state_warm[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-absent_target_False-opcode_CALLCODE],0,CALLCODE,1534,opcode
worst_address_state_warm.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_address_state_warm[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-absent_target_False-opcode_CALLCODE],0,POP,1534,opcode
worst_address_state_warm.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_address_state_warm[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-absent_target_False-opcode_CALLCODE],0,PUSH20,1,opcode
worst_address_state_warm.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_address_state_warm[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-absent_target_False-opcode_CALLCODE],0,MSTORE,1,opcode
worst_address_state_warm.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_address_state_warm[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-absent_target_False-opcode_CALLCODE],0,JUMPDEST,1,opcode
worst_address_state_warm.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_address_state_warm[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-absent_target_False-opcode_CALLCODE],0,JUMP,1,opcode
worst_address_state_warm.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_address_state_warm[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-absent_target_False-opcode_CALL],0,PUSH1,9206,opcode
worst_address_state_warm.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_address_state_warm[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-absent_target_False-opcode_CALL],0,MLOAD,1534,opcode
worst_address_state_warm.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_address_state_warm[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-absent_target_False-opcode_CALL],0,GAS,1534,opcode
worst_address_state_warm.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_address_state_warm[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-absent_target_False-opcode_CALL],0,CALL,1534,opcode
worst_address_state_warm.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_address_state_warm[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-absent_target_False-opcode_CALL],0,POP,1534,opcode
worst_address_state_warm.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_address_state_warm[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-absent_target_False-opcode_CALL],0,PUSH20,1,opcode
worst_address_state_warm.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_address_state_warm[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-absent_target_False-opcode_CALL],0,MSTORE,1,opcode
worst_address_state_warm.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_address_state_warm[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-absent_target_False-opcode_CALL],0,JUMPDEST,1,opcode
worst_address_state_warm.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_address_state_warm[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-absent_target_False-opcode_CALL],0,JUMP,1,opcode
worst_address_state_warm.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_address_state_warm[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-absent_target_False-opcode_DELEGATECALL],0,PUSH1,8767,opcode
worst_address_state_warm.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_address_state_warm[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-absent_target_False-opcode_DELEGATECALL],0,MLOAD,1753,opcode
worst_address_state_warm.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_address_state_warm[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-absent_target_False-opcode_DELEGATECALL],0,GAS,1753,opcode
worst_address_state_warm.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_address_state_warm[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-absent_target_False-opcode_DELEGATECALL],0,DELEGATECALL,1753,opcode
worst_address_state_warm.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_address_state_warm[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-absent_target_False-opcode_DELEGATECALL],0,POP,1753,opcode
worst_address_state_warm.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_address_state_warm[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-absent_target_False-opcode_DELEGATECALL],0,PUSH20,1,opcode
worst_address_state_warm.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_address_state_warm[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-absent_target_False-opcode_DELEGATECALL],0,MSTORE,1,opcode
worst_address_state_warm.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_address_state_warm[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-absent_target_False-opcode_DELEGATECALL],0,JUMPDEST,1,opcode
worst_address_state_warm.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_address_state_warm[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-absent_target_False-opcode_DELEGATECALL],0,JUMP,1,opcode
worst_address_state_warm.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_address_state_warm[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-absent_target_False-opcode_EXTCODEHASH],0,PUSH1,4911,opcode
worst_address_state_warm.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_address_state_warm[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-absent_target_False-opcode_EXTCODEHASH],0,MLOAD,4909,opcode
worst_address_state_warm.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_address_state_warm[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-absent_target_False-opcode_EXTCODEHASH],0,EXTCODEHASH,4909,opcode
worst_address_state_warm.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_address_state_warm[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-absent_target_False-opcode_EXTCODEHASH],0,POP,4909,opcode
worst_address_state_warm.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_address_state_warm[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-absent_target_False-opcode_EXTCODEHASH],0,PUSH20,1,opcode
worst_address_state_warm.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_address_state_warm[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-absent_target_False-opcode_EXTCODEHASH],0,MSTORE,1,opcode
worst_address_state_warm.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_address_state_warm[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-absent_target_False-opcode_EXTCODEHASH],0,JUMPDEST,1,opcode
worst_address_state_warm.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_address_state_warm[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-absent_target_False-opcode_EXTCODEHASH],0,JUMP,1,opcode
worst_address_state_warm.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_address_state_warm[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-absent_target_False-opcode_EXTCODESIZE],0,PUSH1,4911,opcode
worst_address_state_warm.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_address_state_warm[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-absent_target_False-opcode_EXTCODESIZE],0,MLOAD,4909,opcode
worst_address_state_warm.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_address_state_warm[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-absent_target_False-opcode_EXTCODESIZE],0,EXTCODESIZE,4909,opcode
worst_address_state_warm.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_address_state_warm[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-absent_target_False-opcode_EXTCODESIZE],0,POP,4909,opcode
worst_address_state_warm.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_address_state_warm[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-absent_target_False-opcode_EXTCODESIZE],0,PUSH20,1,opcode
worst_address_state_warm.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_address_state_warm[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-absent_target_False-opcode_EXTCODESIZE],0,MSTORE,1,opcode
worst_address_state_warm.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_address_state_warm[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-absent_target_False-opcode_EXTCODESIZE],0,JUMPDEST,1,opcode
worst_address_state_warm.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_address_state_warm[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-absent_target_False-opcode_EXTCODESIZE],0,JUMP,1,opcode
worst_address_state_warm.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_address_state_warm[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-absent_target_False-opcode_STATICCALL],0,PUSH1,8767,opcode
worst_address_state_warm.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_address_state_warm[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-absent_target_False-opcode_STATICCALL],0,MLOAD,1753,opcode
worst_address_state_warm.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_address_state_warm[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-absent_target_False-opcode_STATICCALL],0,GAS,1753,opcode
worst_address_state_warm.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_address_state_warm[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-absent_target_False-opcode_STATICCALL],0,STATICCALL,1753,opcode
worst_address_state_warm.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_address_state_warm[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-absent_target_False-opcode_STATICCALL],0,POP,1753,opcode
worst_address_state_warm.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_address_state_warm[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-absent_target_False-opcode_STATICCALL],0,PUSH20,1,opcode
worst_address_state_warm.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_address_state_warm[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-absent_target_False-opcode_STATICCALL],0,MSTORE,1,opcode
worst_address_state_warm.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_address_state_warm[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-absent_target_False-opcode_STATICCALL],0,JUMPDEST,1,opcode
worst_address_state_warm.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_address_state_warm[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-absent_target_False-opcode_STATICCALL],0,JUMP,1,opcode
worst_address_state_warm.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_address_state_warm[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-absent_target_True-opcode_BALANCE],0,PUSH1,4915,opcode
worst_address_state_warm.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_address_state_warm[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-absent_target_True-opcode_BALANCE],0,MLOAD,4913,opcode
worst_address_state_warm.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_address_state_warm[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-absent_target_True-opcode_BALANCE],0,BALANCE,4913,opcode
worst_address_state_warm.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_address_state_warm[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-absent_target_True-opcode_BALANCE],0,POP,4913,opcode
worst_address_state_warm.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_address_state_warm[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-absent_target_True-opcode_BALANCE],0,PUSH3,1,opcode
worst_address_state_warm.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_address_state_warm[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-absent_target_True-opcode_BALANCE],0,MSTORE,1,opcode
worst_address_state_warm.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_address_state_warm[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-absent_target_True-opcode_BALANCE],0,JUMPDEST,1,opcode
worst_address_state_warm.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_address_state_warm[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-absent_target_True-opcode_BALANCE],0,JUMP,1,opcode
worst_address_state_warm.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_address_state_warm[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-absent_target_True-opcode_CALLCODE],0,PUSH1,9212,opcode
worst_address_state_warm.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_address_state_warm[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-absent_target_True-opcode_CALLCODE],0,MLOAD,1535,opcode
worst_address_state_warm.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_address_state_warm[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-absent_target_True-opcode_CALLCODE],0,GAS,1535,opcode
